username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Richard Lee,397450344,"Bellevue, WA",2023-01-19 20:01:16,"#EOS has been a political football since its inception around 30 years ago. The GOP has de-funded it several times,… https://t.co/uYQJSEiMZd",0,TweetDeck,
ashmilad,14786794,Seattle,2023-01-19 19:56:08,@sethjthompson @DAWGSBEST @PeteThamel @espn @UW_Football Of last years freshman class only EJ Warner saw significan… https://t.co/LqdFCzb0kN,0,Twitter for iPhone,
Craig,23226622,"Tacoma, WA",2023-01-19 19:51:28,"@BigWoodWSU @RM_Preston Me having season tickets to WSU football is my version of that Tik Tok sound that goes ""I'm… https://t.co/kU2nuCJZYU",0,Twitter Web App,
ONLY1WIZER™💿🥊,25759654,✔ MADE IN HEAVEN FROM SEATTLE,2023-01-19 19:48:29,What a blessing being able to bring the #ChristEBoxingDojo to the Ballard High School football team every Wednesday… https://t.co/UhxuzmRct6,0,Twitter for Android,
John John Nelson,1134513256008019968,"Tacoma, WA",2023-01-19 19:44:17,Blessed to say after a great phone call with @CoachPhilipGuel i have received my 2nd offer to @IowaWesleyan go tige… https://t.co/rZUXoAJCwh,10,Twitter for iPhone,
Cornman McCarthy,8611532,"Tacoma, WA",2023-01-19 19:33:07,"@JUNlPER (Cuomo voice) as a fantasy football manager, I am gay",0,Twitter for iPhone,
Dekaylin Metcalf,1494187550952472578,"Seattle, WA",2023-01-19 19:31:17,@TenboschElisha @DMoneyMaddenYT Yes I agree Nba2k is horrible but when they make Their football games its literally peak sports gaming,0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-19 19:25:49,"With the first of two offeseason transfer portal windows closing Wednesday, @mikevorel looks at where Washington im… https://t.co/5PKJyjiZ7Y",1,Echobox,
R. C.,41458759,Seattle,2023-01-19 19:21:02,"@kmeinke @Justin_Rogers @colton_pouncy @E_Woodyard @BenjaminSRaven Wait, no ""real journalisms"" from @woodwardsports… https://t.co/ApJc51HFw4",0,Twitter Web App,
Callum Vurley,2201846690,Kent,2023-01-19 19:07:43,"Chelsea agree £30m fee with PSV for Noni Madueke, medical scheduled #CFC 

Read more: https://t.co/9ZxuMfmIK1",0,TweetDeck,
Seattle Sports,22961177,"Seattle, Washington",2023-01-19 19:05:49,"There's a lot of optimism about the UW Huskies, who finished the 2022 football season ranked No. 8 in the country.… https://t.co/Wmq7iAL3JO",1,TweetDeck,
Cutter & Buck,1004798682,"Seattle, WA",2023-01-19 19:04:01,"Whether your team is competing or not, there is nothing better than watching the biggest event in football on Sunda… https://t.co/vbdKT4VxNP",1,HubSpot,
⚽️Emma Santer⚽️,163614796,Kent,2023-01-19 19:03:26,❤️I love this from @NUFC   1 in 2 of us will get cancer in our lifetime and you never know when you might need  sup… https://t.co/TxQe4yD75n,0,Twitter for iPhone,
Half Orc Fighter,219142894,"Federal Way, Washington",2023-01-19 19:00:37,@maxmorton6GDM They ruined basketball in football so it's the next sport to be destroyed. The wolf left hates sport… https://t.co/xUYM880El8,0,Twitter for Android,
Judah ⛰,1373310216977199111,in the aeroplane over the sea,2023-01-19 18:58:49,There are FEW things hotter than seeing a jockstrap through football pants,0,Twitter for Android,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-19 18:35:54,"According to Pro Football Focus, Seattle should re-sign QB Geno Smith and then look to target Commanders defensive… https://t.co/kvTvXKsGxX",0,True Anthem,
🇩🇿 🇬🇧,1137294230483873792,Somewhere at sea,2023-01-19 18:21:18,"@rafsenal it's cause we jumped from not even in Europe to title-challenging (winning inshallah) in 4 months, everyo… https://t.co/mG05zoCvID",0,Twitter Web App,
Mike Vorel,70234523,"Seattle, WA",2023-01-19 18:12:49,"With college football's first offseason transfer portal window officially closed, let's analyze where Washington ha… https://t.co/6z0nl1oxWP",1,Twitter Web App,
Tim Exton,2328295165,"Seattle, WA",2023-01-19 18:10:34,"The tribunal (and many of us disagree strongly with it) found Yems was not guilty of ""conscious racism"". The implic… https://t.co/C4JjV0ipGS",0,Twitter Web App,
Benjamin Watts,249126530,Kent,2023-01-19 18:04:07,Slightly surprised #ITFC have moved Elkan Baggott up a league when you consider he wasn’t first choice of late for… https://t.co/1bgXIyyVL8,1,Twitter for iPhone,
Autumnal username,114554099,"Seattle, WA",2023-01-19 17:59:47,"@solomonmissouri Admittedly, I don’t know a ton abt football but I always liked him as a Steelers fan and I have a… https://t.co/XR1MNzjzHb",0,Twitter for iPhone,
Chris in Tacoma,760603983635288065,"Tacoma, WA",2023-01-19 17:57:24,Callum Hudson-Odoi is a professional soccer player was born in the year 2000 and was 19 when Epstein died in prison… https://t.co/LjyzBoHeOo,0,Twitter for Android,
austin 🍵,380147402,"Seattle, WA",2023-01-19 17:55:59,"PAC 12 Football Stats for the CFP era

Conference titles: 

Oregon - 3
Utah &amp; UW - 2
Stanford &amp; USC - 1

CFP Record… https://t.co/JlwvFMgOom",9,Twitter for iPhone,
Scott Powell,310064437,"Everett, WA",2023-01-19 17:53:28,@CougSutra @pac12 @uscfb @BeaverFootball @UW_Football @oregonfootball @Utah_Football @UCLAFootball @WSUCougarFB… https://t.co/umm0C6Z4wB,0,Twitter for iPhone,
Scott Powell,310064437,"Everett, WA",2023-01-19 17:52:17,@CougSutra @pac12 @uscfb @BeaverFootball @UW_Football @oregonfootball @Utah_Football @UCLAFootball @WSUCougarFB… https://t.co/0pz0ge2pSU,0,Twitter for iPhone,
⚡️☀️CyberMike ☀️⚡️,390589922,"Kirkland, WA",2023-01-19 17:48:04,"@electricfelix @circontrol_com That thing is awful, Looks like a football 🏈 in his hands.",0,Twitter for iPhone,
KentOnline,31101301,Kent,2023-01-19 17:45:30,"""I should not have stayed to watch the penalties..."" ️
https://t.co/LVeNPnk8bQ",0,TweetDeck,
Scott Eklund,149020323,Seattle,2023-01-19 17:38:33,2025 QB Deuce Knight With Connection To Washington Gets Offer From The Huskies @chris_fetters @kimgrinolds… https://t.co/m7YLzKTypb,3,Twitter Web App,
🜏 Reis O’Brien 🜏,742812834564702208,"Mountlake Terrace, WA",2023-01-19 17:33:57,"Yet another exercise in ideation! 

As a kid, I always loved collecting those miniature football helmets found in g… https://t.co/sR9MRAChoK",0,Twitter for iPad,
Not Zac Smith,1072676567959130112,Auburn,2023-01-19 17:33:04,@nocontextcfb In 2013 Auburns football murdered the basketball team in the Rec like every week,0,Twitter for iPhone,
Michael Miller,67348439,"Seattle, WA",2023-01-19 17:32:25,Why are @ASRomaEN fans such idiots? No one works harder and plays as directly as Zaniolo. Jeering him is beyond dum… https://t.co/QMdnSL3PW6,0,Twitter Web App,
BBC Sport Kent,394774694,Kent,2023-01-19 17:32:20,"GILLS: Neil Harris on new signing Jayden Clarke: “He can handle the football, his receiving skills are excellent, h… https://t.co/cP7K9iAalD",1,Twitter for iPhone,
Nick Kendell 🏔,728707326,"Seattle, WA",2023-01-19 17:25:45,“I will give you this kid. You will have him on your list for next year. He will be on your way too early round one… https://t.co/3LJV4YGYeU,1,Twitter for iPhone,
Jason Puckett,26707595,"Seattle, WA",2023-01-19 17:16:56,"The guru of HS football recruiting and noted @GeorgetownBeer Manny's connoisseur , @BrandonHuffman joins us at 11am… https://t.co/s8H5aThWB1",2,Twitter Web App,
VRstudios™,4851691265,"Redmond, WA",2023-01-19 17:13:46,DID YOU KNOW? The FURY Solo is an #unattendedVR #attraction that delivers multisport experiences. Choose Football F… https://t.co/ldrIgMA9tU,0,Twitter Web App,
4PF🎒,717552057876516865,"Shoreline, WA",2023-01-19 16:58:59,"@JonahHobbs9 @UNCSMOOTHIE @RGIII stick to food, you obv know nothing about football",0,Twitter for iPhone,
Seattle Spartans Women's Tackle Football,490443064,"Everett, Washington",2023-01-19 16:58:30,"2023 season is coming!! January is open tryouts month!
Come show us what you got!!
TODAY OR SATURDAY 
Brighton play… https://t.co/5owWf5XpRz",0,Twitter for Android,
93.3 KJR,43278228,Seattle,2023-01-19 16:56:31,"Although we've come to the end of the road, we have to let the guys go... for this football season. A HUGE THANK YO… https://t.co/RAwVUDV7Pr",2,Twitter Web App,
Pat Pound,524972999,"Tacoma, Wa",2023-01-19 16:54:19,"@CliffLippard @RegimeChangeInc boxer, played football and rugby.",0,Twitter Web App,
Dillon Tingle,2523774216,"Middletown, CA",2023-01-19 16:43:20,"COMMITTED‼️
I am blessed to have earned a scholarship to continue playing football and work towards my degree at Cl… https://t.co/Fs7Y1yW7vY",16,Twitter for iPhone,
🦁🍸🐈‍⬛Jane🐈‍⬛🍸🦁,21704042,Kent,2023-01-19 16:42:53,"@stu_will_i_am haha I wish!! Well me anyway, Paul needs to go to work to pay the bills 🤣🤣🤣
Friday tomorrow thank go… https://t.co/wG0QQstzua",0,Twitter for Android,
yeah boi,1450602463325835272,"Renton, WA",2023-01-19 16:36:06,@GoBlueLexi117 Maybe win football games ?,0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-19 16:30:41,"With the Pac-12 football schedule finally released, @wilnerhotline dives into each team's 2023 schedule and offers… https://t.co/uUMKB4xLG6",2,Echobox,
Juan Stout,162051595,"Marysville, WA",2023-01-19 16:23:16,@DominicPDiaz @Michael_Kern05 @STA_Football @CoachHarriott @coachkahn @CoachCrissy13 Nice,0,Twitter for Android,
FlocktimusPrime,40030344,"Kent, WA",2023-01-19 16:17:38,@SBarlow_ROB @minakimes @OllieConnolly But @mattyfbrown does the best football analysis with a British accent OF AL… https://t.co/s4EL4JV2Tx,0,Twitter for Android,
Frank MacDonald,107552289,"Seattle, USA",2023-01-19 16:15:47,"Has there been any fallout from rugby union's use of concussion subs?
https://t.co/dmOjy4nAfm",0,Twitter Web App,
Shane Dodd,1336308630,"Sammamish, WA",2023-01-19 16:10:04,@wes_wolk @RealJayWilliams @AaronRodgers12 Stop watching football,0,Twitter for Android,
gong dobbler,234282934,"Seattle, WA",2023-01-19 15:59:34,@hawk_lovr This was the literal best ending to a football game I have ever watched,0,Twitter for iPhone,
Phil Clarke,227473334,Kent,2023-01-19 15:58:42,"@MillwallMuseum We still have a registered company name at Companies House 
THE MILLWALL FOOTBALL AND ATHLETIC COMPANY (1985) LIMITED",0,Twitter Web App,
Scott Eklund,149020323,Seattle,2023-01-19 15:55:38,"Dawgman Recruiting Blog - Weekend Visitors, Big Transfer News @chris_fetters @kimgrinolds @dawgman247… https://t.co/k859GLs3Xa",3,Twitter Web App,
Steve Phythian 🇺🇦,53182545,Good Old Sussex By The Sea,2023-01-19 15:51:53,"@guygibson95 @RJPcoach @CoachGem @CoachMattEvans This 👆 While they are observing, give them observation task(s) so… https://t.co/CFEwTwUgxv",0,Twitter for Android,
Brandi Lynn Sawyer 🏳️‍⚧️🏳️‍🌈,1925189012,"Seattle, WA",2023-01-19 15:34:39,"@Earthjax_ @sounderatheart I didn't know that, I wasn't into football back then 🤷🏼‍♀️",0,Twitter for Android,
Athlete Intelligence,979177106,"Kirkland, WA",2023-01-19 15:04:01,"To avoid serious head injuries, football coaches teach their players to tackle and block with their head up to avoi… https://t.co/KHPWgGNSnk",0,HubSpot,
Herbert N,75436213,gig harbor,2023-01-19 14:49:38,@JeffOtis @UW_Football You are correct. I  have to  add Washington State at the end.Go Dawgs!,0,Twitter for Android,
Jake,239370410,Kent,2023-01-19 14:48:30,"Ings to #WHUFC is a good deal all around for everyone, we have done well to get £15m+ for a 31yr old who Emery does… https://t.co/jJUwrhH3r4",0,Twitter for iPhone,
Kent Football News,604475070,Kent,2023-01-19 14:30:22,". @BradGalinson is focused on @TheGillsFC future both immediate and long term, which could see a return of… https://t.co/POjmVqAOtF",0,TweetDeck,
Blake Severns,851553996770758656,"Mountlake Terrace, WA",2023-01-19 14:28:07,@DavidJ_Thomas @Yellow_Dog1959 All Seattle stadiums are downtown. The Murph was not. It was also by far the best mu… https://t.co/ardBpIlsx5,0,Twitter for Android,
tasha🦋🦋,1123577153235369990,Kent,2023-01-19 14:22:25,Football training tonight &gt;&gt; watching spurs football tonight,0,Twitter for iPhone,
Doug Farrar ✍,20963461,"Seattle, WA",2023-01-19 14:13:16,His grandfather Bob won five championships with Vince Lombardi. It makes far too much sense. https://t.co/XTtuh4U7nz https://t.co/x6rMYOsyK5,1,TweetDeck,
The Seattle Times,14352556,"Seattle, WA",2023-01-19 14:01:44,UW football faces another daunting November this fall. Here's a full look at the Huskies' 2023 schedule 📆 https://t.co/onR6NpNqAM,1,Echobox,
KOMO News,16086928,"Seattle, WA",2023-01-19 14:00:31,"The Seattle Seahawks locked up one of their potential free agents, signing Pro Bowl kicker Jason Myers to a four-ye… https://t.co/cAs9srVNwi",0,TweetDeck,
Joe,760217653856366593,Kent,2023-01-19 13:47:02,“Football is for the fans”🤦🏻‍♂️. Nice decision as per by the EFL https://t.co/uvAbwJ8XP3,0,Twitter for iPhone,
NickyNuBoxing,1471911922480132096,Kent,2023-01-19 13:25:26,"Which social media influencers in REAL boxing have the mindset to compete for numbers?

At https://t.co/GCreLgIkRf… https://t.co/ep9qNhKBuV",9,Twitter for Mac,
Blake Severns,851553996770758656,"Mountlake Terrace, WA",2023-01-19 13:14:08,"@Yellow_Dog1959 @DavidJ_Thomas What was the old Baltimore Stadium? Memorial?

That place was not very good, especially for football.",0,Twitter for Android,
Lisa January,351860433,South London / Kent,2023-01-19 13:07:47,@rogtsan @vikspics School football has been cancelled!!,0,Twitter for Android,
Adam Lee Spencer,2359243855,"Seattle, WA",2023-01-19 13:05:24,The NCAA Needs New Revenue—but Likely Won’t Get It From College Football - WSJ https://t.co/RFgtwrNSyv,0,Twitter for iPad,
DavyW,239949216,Next to the sea ,2023-01-19 12:17:41,"@10Swampmonster My Mrs hated football till our daughter started playing, never misses a match and knows the offside rule better than me 🤣🤣",0,Twitter for iPhone,
🇩🇿 🇬🇧,1137294230483873792,Somewhere at sea,2023-01-19 12:12:58,@rafsenal I know very little about football,0,Twitter for iPhone,
nia‎,834386732145582081,SEA ,2023-01-19 11:56:58,chelsea is NOT a football club. they're a whole ass modeling agency. https://t.co/uhN3AnLdCX,76,Twitter Web App,
SPENCER GROUP INTERNATIONAL,984561702959120384,"Seattle, WA",2023-01-19 11:40:21,College football revenues are soaring. Some people say they should be shared with the NCAA. https://t.co/h0k30Mym8H via @WSJ,0,Twitter Web App,
KentOnline Sport,40869013,Kent,2023-01-19 11:30:31,"Incorporating a women’s team into the set-up at Gillingham is on the agenda
#Gills #GFC
https://t.co/2T3oXdcS7d",1,TweetDeck,
Scorphx,1241497503448498176,Out and About,2023-01-19 11:28:37,"Super Smash Bros x Football Boots 🔥 🥶 Your favorite?

⬇️ Thread ⬇️ 
#SuperSmashBrosUltimate #mercurial #concept… https://t.co/vypDHvijSm",0,Twitter for iPhone,
KentOnline Sport,40869013,Kent,2023-01-19 08:59:52,“I can remember when we scored the goal against Dover when we had 36 passes before it ended up in the back of the n… https://t.co/FwZ1lg4Mzb,0,Twitter Web App,
matthew henderson,54010384,fife,2023-01-19 08:30:23,"@pieandbov I have read the statement and never seen the apology, I’m with the supporters on this one boycott if the… https://t.co/CjCBUps3Mw",0,Twitter for iPhone,
Ben Smith,335796138,Kent,2023-01-19 08:19:19,Sleeping on it hasn't helped. Still fuming. Massive opportunity missed. Bruno's pathetic attempt at a tackle cost C… https://t.co/nRlXYAEsR5,0,Twitter Web App,
Jingalls,14467731,Seattle,2023-01-19 07:49:08,"@chaduhrig @CUBarstool It's OK, dude. I don't know anything about football either. You're not alone.",0,Twitter Web App,
jeffstuff49,1429005907,"Auburn, Washington, USA",2023-01-19 07:23:33,"@infieldflygrl That incident gave me cause to call my own fantasy football team ""Joc's Phamnasty Team"".",1,Twitter Web App,
Awkari Wiggins,1475275165550329856,"Seattle, WA",2023-01-19 07:23:13,Could a College Football team beat an NFL team? #shorts https://t.co/8Xx9KxaXR1,0,dlvr.it,
JCoulter,1428760660062597122,"Seattle, WA",2023-01-19 06:52:43,@J_Willy123abc @dannykanell Look up the definition of consistency bro. Dude has been getting paid to coach football for decades.,0,Twitter for iPhone,
Brennan,563189426,"Seattle, WA",2023-01-19 05:44:50,I guess football contracts have deadened me but 50M/4 doesn’t seem like that much,0,Twitter for iPhone,
Michael,1609905865,Seattle,2023-01-19 05:43:41,@realmartymar Head to Head Football,0,Twitter for Android,
Shadow🥷🏾,1561615371907391488,"Seattle, WA",2023-01-19 05:27:20,@Sammyw51686 @NFLonFOX Seattle literally registered a earth quake during a football game??,0,Twitter for iPhone,
Spenser Davis,14326342,"Seattle, WA",2023-01-19 05:07:39,This. Brenda describes the culture and attitude that TCU Football should be working to stop and avoid as much as po… https://t.co/U2T9kwwE9D,0,Twitter for iPhone,
